orgid,gender,age,cont1,cont2,cont3,neg1,neg2,neg3,neg4,neg5,neg6,neg7,neg8,neg9,neg10,neg11,jsat1,jsat2,jsat3,neur1,neur2,neur3,notrain1,notrain2,notrain3,nofeed1,nofeed2,nofeed3
2,0,36.0,4.0,2.0,3.0,4.0,2.0,4.0,3.0,4.0,4.0,1.0,5.0,3.0,2.0,2.0,3.0,2.0,4.0,5.0,4.0,4.0,3.0,3.0,3.0,4.0,5.0,5.0
2,1,29.0,1.0,2.0,2.0,4.0,2.0,4.0,3.0,2.0,4.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,3.0,1.0,4.0,7.0,6.0,7.0,6.0,6.0,5.0
2,1,55.0,2.0,3.0,3.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,4.0,3.0,3.0,2.0,2.0,2.0,4.0,3.0,3.0
2,1,42.0,2.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,2.0,3.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,3.0,2.0,3.0,1.0,1.0,1.0
2,1,53.0,4.0,4.0,3.0,3.0,4.0,2.0,2.0,3.0,2.0,1.0,3.0,2.0,3.0,4.0,5.0,5.0,5.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2.0,2.0
2,1,48.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0
2,1,50.0,4.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,5.0,5.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0
2,0,45.0,3.0,4.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,4.0,5.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0
2,0,37.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,4.0,3.0,4.0,5.0,5.0,3.0,2.0,3.0,7.0,6.0,6.0
2,1,52.0,4.0,3.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,5.0,5.0,1.0,1.0,2.0,2.0,3.0,5.0,2.0,5.0,6.0
2,1,48.0,3.0,2.0,3.0,2.0,4.0,4.0,4.0,2.0,1.0,1.0,5.0,3.0,1.0,1.0,2.0,3.0,4.0,6.0,6.0,6.0,2.0,2.0,2.0,3.0,3.0,2.0
2,0,32.0,1.0,2.0,2.0,5.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,3.0,5.0,5.0,7.0,7.0,7.0
2,0,19.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0,3.0,1.0,1.0,4.0,2.0,1.0,1.0,3.0,5.0,3.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,2.0,3.0
2,0,23.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,1.0,3.0,1.0,1.0,2.0,4.0,2.0,3.0,5.0,4.0,4.0,3.0,3.0,6.0,4.0,4.0,3.0
2,0,34.0,3.0,3.0,2.0,4.0,3.0,4.0,2.0,5.0,2.0,2.0,3.0,3.0,2.0,3.0,4.0,5.0,4.0,6.0,5.0,3.0,7.0,7.0,6.0,3.0,3.0,3.0
2,0,35.0,2.0,3.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,6.0,6.0,6.0,3.755267168538212,4.0,4.0,6.0,6.0,7.0
2,0,37.0,4.0,5.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0
2,0,24.0,3.0,4.0,3.0,4.0,3.0,4.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,2.0,2.0,3.0,7.0,5.0,7.0,4.0,4.0,4.0
2,1,36.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,4.0,4.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0
2,1,36.0,3.0,3.0,2.0,5.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,5.0,5.0,5.0,2.0,2.0,2.0,3.0,2.0,3.0,1.0,1.0,2.0
2,0,39.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,3.0,4.0,4.0,1.0,4.0,5.0,5.0,5.0,4.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0
2,0,47.0,4.0,4.0,3.9375170703043154,4.0,5.0,3.1712908573825875,2.0,2.69982685102143,2.0,1.0,3.0,2.299494569025759,2.0,4.0,5.0,5.0,5.0,5.0,3.0,2.0,2.0,2.0,2.0,4.0,5.0,2.5901148266542755
2,0,45.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0
2,1,28.0,3.0,4.0,4.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2,0,37.0,4.0,4.0,4.0,1.0,2.0,2.0,5.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,5.0,5.0,2.0,1.0,1.0,4.0,1.0,4.0,4.0,4.0,4.0
2,0,37.0,3.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,1.0,1.0,1.0,3.3249619136969297,2.900671922921908,3.1649942443450527,3.408837683048209,3.426519238216005,3.1486186907767526
2,0,44.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,5.0,5.0,5.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0
2,0,54.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,5.0,3.0,5.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0
2,0,60.0,5.0,5.0,5.0,3.0,3.0,2.0,4.0,2.0,2.0,4.0,2.0,2.0,2.0,4.0,5.0,5.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0
2,1,44.0,2.0,1.0,1.6404945004559444,3.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,5.0,5.0,5.0,5.0,2.0,7.0,7.0,7.0,3.0,3.0,3.0
2,1,53.0,4.0,3.0,3.0,4.0,3.0,4.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,3.0
2,0,37.0,3.0,2.0,2.0,3.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,5.0,5.0,6.0,6.0,7.0,6.0,6.0,6.0,4.0,6.0,6.0
2,1,55.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,3.0,3.0,3.0,7.0,7.0,7.0,7.0,7.0,7.0
2,1,58.0,2.0,4.0,4.0,2.979789457046393,2.683340418231079,2.282181961168449,2.2314735507296057,1.9216622340506948,1.6297051523467732,1.4074404540977157,2.371644137335722,2.117124679259977,1.5612265381283803,2.610365438972943,4.145763221879106,4.416002469848699,4.63610380092212,1.0,2.0,2.0,1.0,2.0,4.0,3.128147491193788,3.129874649345323,2.843110511464267
2,1,38.0,1.0,1.0,1.0,4.0,4.0,4.0,2.0,4.0,4.0,2.0,5.0,3.0,3.0,3.0,1.0,1.0,1.0,4.0,3.0,6.0,7.0,4.0,5.0,4.0,3.0,4.0
2,1,44.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,6.0,4.0,5.0
2,1,57.0,4.0,4.0,4.0,3.0,5.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0,7.0,6.0,3.0,3.0,1.0
2,1,44.0,4.0,5.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,3.0,2.0,4.0,3.0,1.0,5.0,5.0,5.0,4.0,1.0,3.0,4.0,2.0,5.0,2.0,1.0,2.0
2,1,32.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,4.0,2.0,1.0,5.0,5.0,7.0,7.0,5.0,7.0,5.0,5.0,6.0
2,0,52.0,2.0,2.0,2.0,4.0,3.0,4.0,2.0,3.0,3.0,2.0,2.0,4.0,3.0,3.0,3.0,2.0,2.0,5.0,4.0,5.0,5.0,3.0,5.0,5.0,4.0,3.0
2,1,50.0,2.807077694446143,2.6763378059231724,2.5175395345386598,5.0,4.0,4.0,3.0,2.0,1.0,1.0,4.0,2.0,3.0,4.0,5.0,5.0,4.0,6.0,7.0,7.0,7.0,4.0,7.0,3.0,4.0,5.0
2,1,59.0,2.0,1.0,1.0,4.0,2.0,4.0,1.0,3.0,1.0,1.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,1.0,4.0,5.0,7.0,4.0,6.0,6.0,5.0,6.0
2,1,54.0,4.0,4.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,6.0
2,1,53.0,1.0,2.0,2.0,4.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,5.0,5.0,5.0,7.0,6.0,6.0,5.0,6.0,6.0
2,1,49.0,3.0,2.0,3.0,3.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,7.0,4.0,7.0,3.0,3.0,3.0,3.970218066757051,4.019808415957368,3.759635049401724
2,1,61.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,1.0,4.0,1.0,3.0,4.0,4.0,5.0,5.0,5.0,2.0,1.0,1.0,1.0,1.0,6.0,6.0,6.0,6.0
2,1,33.0,2.0,2.0,2.0,5.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0
2,1,39.0,1.0,1.0,1.0,5.0,2.0,5.0,3.0,5.0,5.0,1.0,2.0,5.0,5.0,1.0,5.0,1.0,5.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
1,0,37.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,4.0,3.0,3.0,1.0,2.0,2.0,2.0
1,0,25.0,2.0,3.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,4.0,4.0,3.0,4.0,4.0,5.0,6.0,5.0,1.0,2.0,6.0,1.0
1,0,37.0,1.0,1.0,1.0,4.0,2.0,4.0,1.0,3.0,2.0,2.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,6.0,6.0,5.0,5.0,5.0
1,1,38.0,4.0,4.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,5.0,5.0,5.0,2.0,1.0,1.0,3.137091262075839,2.728096456137529,3.1107906291354497,3.128147491193788,3.129874649345323,2.843110511464267
1,1,37.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,5.0,3.0,4.0,3.0,2.0,5.0,6.0,2.0,2.0,2.0,2.0,3.0
1,0,22.0,3.0,4.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1,0,37.0,4.0,4.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,5.0,4.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
1,1,57.0,1.0,3.0,3.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,4.0,3.0,1.0,1.0,3.0,3.0,5.0,1.0,1.0,1.0,1.0,4.0,1.0,7.0,7.0,7.0
1,0,36.0,4.0,5.0,5.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0
1,0,37.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,5.0,5.0,5.0,4.0,4.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0
1,0,41.0,3.0,3.0,4.0,3.0,4.0,4.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,1.0,2.0,5.0,6.0,6.0,5.0,6.0,6.0
1,0,50.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1.0,1.0,6.0,6.0,6.0
1,0,33.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,4.0,4.0,2.0,4.0,5.0,5.0,2.0,2.0,2.0
1,0,45.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,4.0,4.0,5.0,2.379626858224351,5.0,4.0,4.0,4.0,6.0,6.0,6.0
1,0,37.0,4.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.5023911360063908,5.0,5.0,5.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0
1,0,39.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,2.0,2.0,2.0,3.0,4.0,5.0,5.0,5.0,2.0,2.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0
1,0,22.0,3.0,3.0,3.0,2.0,2.0,4.0,1.0,2.0,1.0,3.0,1.0,4.0,3.0,1.0,4.0,4.0,5.0,3.0,3.0,2.0,6.0,2.0,3.0,3.0,3.0,3.0
1,0,38.0,4.0,4.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0
1,0,44.0,3.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0,5.0,5.0,1.0,1.0,1.0,2.0,5.0,5.0,1.0,1.0,1.0
1,0,50.0,4.0,5.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,5.0,5.0,5.0,1.0,1.0,1.0,7.0,7.0,7.0,3.0,4.0,4.0
1,0,43.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,2.0,2.0,3.0,3.0,2.0
1,1,25.0,1.0,1.0,2.0,5.0,2.0,3.0,2.0,3.0,3.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,5.0,2.0,5.0,4.0,2.0,7.0,1.0
1,0,35.0,1.0,1.0,1.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,1.0,7.0,1.0,1.0,7.0,7.0,3.3276050899738614,7.0,7.0,7.0
1,0,37.0,3.0,3.0,3.0,5.0,3.0,4.0,2.0,3.0,3.0,1.0,4.0,2.0,2.0,2.0,5.0,5.0,5.0,5.0,3.0,4.0,1.0,1.0,1.0,4.0,4.0,4.0
1,0,45.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,3.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0
1,0,28.0,5.0,5.0,5.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,3.0,1.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0
1,0,37.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.418398323275044,4.0,6.0,6.0,6.0
1,0,46.0,3.0,3.0,4.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,5.0,5.0,5.0,2.0,2.0,2.0,4.0,1.0,1.0,3.0,3.0,1.0
1,1,21.0,3.0,3.0,2.0,3.0,2.0,4.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,4.0,5.0,3.0,4.0,3.0,3.0,2.0,4.0,2.0,7.0,7.0,4.0
1,1,32.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,5.0,5.0,4.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0
1,0,44.0,2.0,3.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,3.0,5.0,5.0,5.0,3.0,3.0,3.0,7.0,2.0,3.0,3.0,7.0,7.0
1,1,36.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,5.0,4.0,3.6629049417350994,1.0,1.0,4.0,1.0,1.0,1.0
1,0,43.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,4.0,4.0,5.0,5.0,5.0,3.0
1,0,35.0,1.0,1.0,1.0,5.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,5.0,5.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0
1,0,20.0,1.0,1.0,1.0,4.0,5.0,5.0,5.0,5.0,1.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,7.0,4.0,5.0,2.0,2.0,2.0,5.0,5.0,5.0
1,0,27.0,3.0,3.0,4.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,4.0,5.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,4.0,5.0
1,0,56.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,4.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,0,36.0,3.0,3.0,3.0,2.0,3.0,4.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,3.0,5.0,6.0,5.0,5.0,3.0,1.0,1.0,5.0,5.0,3.0
1,1,37.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,3.0,4.0,3.0,5.0,3.0,3.0,3.0
1,0,28.0,4.0,4.0,4.0,3.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,5.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1,0,33.0,2.0,2.0,3.0,5.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,1.0,4.0,4.0,2.0
1,1,36.0,3.0,4.0,3.095724681604784,3.0,2.0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,4.0,4.0,4.0,5.0,2.0,2.0,3.0,1.0,1.0,3.0,4.0,1.0
1,1,45.0,4.0,5.0,4.0,4.0,3.0,3.0,2.0,4.0,2.0,2.0,4.0,2.0,2.0,3.0,5.0,5.0,5.0,1.0,2.0,4.0,2.0,1.0,2.0,5.0,6.0,5.0
1,0,37.0,3.0,3.0,3.0,4.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,4.0,4.0,4.0,5.0,5.0,4.0,2.0,2.0,2.0,5.0,5.0,2.0
1,0,43.0,4.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,5.0,4.0,5.0,3.0,1.0,4.0,4.0,4.0,5.0,5.0,5.0
1,0,36.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,6.0,6.0,5.0
1,1,28.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,1.0,2.0,4.0,2.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,6.0,5.0,5.0,5.0,5.0,6.0
1,0,39.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,2.0,2.0,3.0,4.0,5.0,2.0,1.0,1.0,1.0,2.0,1.0,4.0,3.0,1.0
1,1,39.0,3.0,3.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,4.0,4.0,3.0,1.0,6.0,5.0,2.0,2.0,3.0,4.0,4.0,2.0
1,0,27.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,1.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,7.0,7.0,7.0,1.0,1.0,3.0
1,0,36.0,2.0,2.0,2.0,3.0,4.0,2.0,1.0,2.0,1.0,1.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,4.0,4.0,3.0
1,0,48.0,4.0,4.0,4.0,2.0,4.0,3.0,1.0,3.0,3.0,4.0,2.0,2.0,1.0,3.0,3.0,3.0,5.0,1.0,1.0,1.0,5.0,4.0,4.0,5.0,5.0,5.0
1,0,37.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,5.0,5.0,2.0,2.0,4.0,2.0,2.0,2.0,5.0,5.0,5.0
1,0,37.0,5.0,5.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,5.0,5.0,5.0,6.0,5.0,7.0,2.0,3.0,2.0,1.0,1.0,1.0
1,0,40.0,1.0,2.0,1.0,3.0,2.0,4.0,1.0,2.0,3.0,2.0,1.0,2.0,3.0,1.0,3.0,4.0,4.0,2.0,2.379626858224351,1.0,1.0,1.0,1.0,5.0,5.0,1.0
1,0,59.0,5.0,5.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
1,1,58.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,5.0,1.0
1,0,41.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,4.0,5.0,5.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,3.0,2.0
1,0,24.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,2.0,3.0,1.0,3.421488640089531,4.0,4.0,2.0,2.0,2.0,4.0,4.0,4.0
1,0,37.0,5.0,5.0,5.0,5.0,5.0,2.0,1.0,3.0,4.0,2.0,4.0,2.0,3.0,5.0,5.0,5.0,5.0,6.0,1.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0
1,0,21.0,2.0,2.0,2.0,4.0,3.0,3.0,2.0,2.0,3.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,3.0,5.0,4.0,3.0,7.0,5.0,4.0,6.0,6.0,6.0
1,0,50.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,5.0,5.0,5.0,1.0,1.0,1.0,5.0,1.0,5.0,2.0,2.0,3.0
1,0,51.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0
1,1,56.0,5.0,5.0,5.0,2.0,4.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,5.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
1,0,32.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,4.0,6.0,5.0,5.0
1,0,37.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,5.0,2.0,2.0,2.0,6.0,7.0,7.0,3.0,3.0,2.0
1,0,37.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,5.0,4.0,4.0,7.0,5.0,7.0,7.0,7.0,7.0
1,0,31.0,4.0,3.0,3.0,4.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0
1,0,34.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,4.0,5.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0
1,1,35.0,3.0,3.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,4.0,2.0,2.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0
1,0,38.0,3.0,3.0,3.0,4.0,2.0,4.0,1.0,2.0,2.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,4.0,4.0,4.0
1,1,32.0,3.0,4.0,3.0,4.0,4.0,3.0,2.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,5.0,5.0,5.0,1.0,1.0,1.0,5.0,4.0,3.0,6.0,6.0,6.0
1,0,37.0,4.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
